"","loan_status","loan_amnt","int_rate","grade","emp_length","home_ownership","annual_inc","age"
"4373",0,8850,NA,"B",0,"RENT",30000,24
"4374",0,15000,6.03,"A",17,"OWN",57000,27
"4375",1,5600,11.71,"B",8,"MORTGAGE",39000,29
"4376",0,4800,15.96,"C",8,"RENT",50000,25
"4377",0,6075,6.03,"A",5,"MORTGAGE",66300,32
"4378",0,9500,16.77,"D",2,"MORTGAGE",46000,31
"4379",0,4200,NA,"A",14,"MORTGAGE",108000,24
"4380",0,6000,16.29,"D",2,"RENT",26400,35
"4381",0,6300,7.51,"A",11,"RENT",54503,25
"4382",0,15000,9.91,"B",4,"RENT",57000,29
"4383",0,5000,6.03,"A",6,"RENT",37500,32
"4384",0,3000,NA,"D",4,"RENT",57996,65
"4385",0,5500,11.71,"B",7,"MORTGAGE",72060,22
"4386",0,5500,7.51,"A",11,"RENT",60000,30
"4387",0,4500,7.9,"A",2,"RENT",55000,24
"4388",1,15000,15.27,"C",6,"MORTGAGE",90000,38
"4389",0,25000,9.91,"B",NA,"MORTGAGE",110000,23
"4390",0,13200,12.42,"B",1,"OWN",52000,21
"4391",0,5000,6.62,"A",5,"MORTGAGE",38000,35
"4392",0,12000,9.91,"B",9,"RENT",50600,27
"4393",0,8000,16.29,"D",8,"RENT",56888,27
"4394",1,10000,15.96,"C",0,"RENT",39000,25
"4395",0,30000,9.91,"B",2,"OWN",80196,23
"4396",0,35000,17.58,"D",0,"MORTGAGE",305000,31
"4397",0,4700,7.9,"A",12,"RENT",41000,23
"4398",0,1800,10.65,"B",2,"RENT",21000,24
"4399",0,7425,6.03,"A",15,"MORTGAGE",65000,23
"4400",0,25600,12.69,"B",17,"MORTGAGE",85000,24
"4401",0,4400,19.91,"E",0,"RENT",14400,22
"4402",0,3600,12.69,"B",4,"RENT",31000,22
"4403",0,16000,11.71,"B",3,"RENT",40000,25
"4404",0,5000,7.9,"A",5,"MORTGAGE",35000,22
"4405",1,2100,9.91,"B",2,"RENT",105000,24
"4406",0,15000,13.49,"C",7,"RENT",42000,23
"4407",0,9000,16.29,"D",5,"RENT",45600,38
"4408",0,3000,10.65,"B",15,"RENT",51600,24
"4409",0,12000,8.9,"A",13,"RENT",93000,27
"4410",0,1800,14.27,"C",3,"RENT",45000,36
"4411",0,10625,7.9,"A",1,"RENT",35000,29
"4412",0,18000,20.89,"F",15,"MORTGAGE",72000,25
"4413",0,6400,7.9,"A",4,"OWN",27000,23
"4414",0,12000,NA,"C",24,"RENT",65000,33
"4415",0,17500,7.9,"A",4,"RENT",75000,26
"4416",0,9600,6.03,"A",24,"MORTGAGE",60000,25
"4417",0,12000,11.71,"B",9,"RENT",38340,25
"4418",0,8000,12.69,"B",4,"MORTGAGE",84996,30
"4419",0,4000,8.9,"A",14,"MORTGAGE",62400,24
"4420",0,6400,10.65,"B",2,"RENT",65000,24
"4421",0,15000,14.27,"C",10,"RENT",34800,22
"4422",0,2200,12.69,"B",5,"RENT",38400,25
"4423",0,8000,NA,"A",2,"MORTGAGE",120000,35
"4424",0,5600,6.62,"A",5,"RENT",38000,24
"4425",0,5000,17.27,"D",6,"RENT",60000,22
"4426",0,5000,10.65,"B",4,"RENT",49000,24
"4427",1,6000,12.42,"B",8,"OWN",68000,25
"4428",0,5000,11.71,"B",4,"MORTGAGE",70000,28
"4429",0,5000,10.65,"B",18,"RENT",35000,21
"4430",0,3000,17.27,"D",NA,"RENT",46000,24
"4431",0,7200,16.29,"D",17,"MORTGAGE",65000,43
"4432",0,9000,9.91,"B",1,"RENT",65000,22
"4433",0,6200,NA,"A",8,"RENT",65000,23
"4434",0,4000,17.58,"D",1,"RENT",50000,24
"4435",0,14000,16.77,"D",0,"MORTGAGE",145000,29
"4436",0,15000,11.71,"B",16,"MORTGAGE",100000,33
"4437",0,2700,NA,"A",1,"RENT",32000,24
"4438",0,21600,7.9,"A",20,"RENT",112140,24
"4439",0,13225,12.42,"B",1,"RENT",88000,31
"4440",0,20000,11.71,"B",9,"OWN",48000,23
"4441",1,3000,9.91,"B",6,"OWN",50000,26
"4442",0,16000,6.03,"A",13,"MORTGAGE",90000,22
"4443",0,5000,16.77,"D",5,"MORTGAGE",82000,23
"4444",0,32000,7.9,"A",8,"MORTGAGE",135000,30
"4445",0,7000,6.03,"A",2,"MORTGAGE",25200,22
"4446",1,8000,7.9,"A",22,"RENT",42672.48,27
"4447",0,2200,9.91,"B",NA,"RENT",7200,29
"4448",0,6000,10.65,"B",6,"RENT",160000,42
"4449",0,3000,7.9,"A",3,"OWN",18000,22
"4450",0,1000,14.65,"C",1,"RENT",25000,26
"4451",0,4000,16.29,"D",NA,"RENT",175000,29
"4452",0,11000,16.77,"D",3,"MORTGAGE",58000,24
"4453",0,20000,7.9,"A",4,"RENT",140000,27
"4454",0,6000,7.51,"A",2,"MORTGAGE",62000,21
"4455",0,6300,15.96,"C",7,"RENT",50724,22
"4456",0,6000,8.9,"A",4,"RENT",23000,27
"4457",0,10000,18.25,"D",31,"MORTGAGE",95234,35
"4458",0,9200,6.03,"A",5,"OWN",56000,29
"4459",0,9975,16.29,"D",2,"RENT",79000,40
"4460",0,7750,7.51,"A",NA,"OWN",21084,28
"4461",0,22400,NA,"B",12,"MORTGAGE",110000,28
"4462",1,17000,15.27,"C",1,"MORTGAGE",75000,22
"4463",0,9600,7.51,"A",11,"MORTGAGE",71000,23
"4464",0,8600,6.03,"A",7,"MORTGAGE",53724,23
"4465",0,6400,16.29,"D",13,"MORTGAGE",58000,44
"4466",0,12800,8.9,"A",0,"RENT",40000,22
"4467",0,5400,8.9,"A",2,"MORTGAGE",47000,21
"4468",0,5000,15.96,"C",19,"RENT",98000,44
"4469",0,9600,7.9,"A",7,"MORTGAGE",73000,32
"4470",1,8000,6.62,"A",NA,"MORTGAGE",36000,26
"4471",1,10000,16.29,"D",4,"OWN",36000,36
"4472",0,7500,16.77,"D",0,"RENT",115000,29
"4473",0,18000,8.9,"A",11,"MORTGAGE",99000,22
"4474",0,8325,7.51,"A",1,"RENT",26900,31
"4475",0,7000,7.51,"A",0,"RENT",24000,31
"4476",0,6000,7.9,"A",NA,"RENT",34039.08,22
"4477",0,18825,8.9,"A",18,"MORTGAGE",55530,29
"4478",0,5000,9.91,"B",11,"MORTGAGE",55000,25
"4479",0,8400,17.27,"D",4,"RENT",68926.08,26
"4480",1,2500,11.71,"B",4,"MORTGAGE",32000,21
"4481",0,5000,7.9,"A",11,"RENT",85000,33
"4482",0,4200,15.27,"C",9,"MORTGAGE",65000,24
"4483",0,8500,7.51,"A",2,"OWN",25000,40
"4484",1,6000,8.9,"A",4,"MORTGAGE",71000,25
"4485",0,15350,8.9,"A",6,"MORTGAGE",45600,27
"4486",0,12000,13.49,"C",6,"RENT",75000,22
"4487",0,5000,11.71,"B",5,"MORTGAGE",78000,23
"4488",0,7000,7.9,"A",0,"RENT",72000,23
"4489",0,2000,NA,"C",6,"RENT",25209.6,44
"4490",0,12000,6.03,"A",4,"MORTGAGE",128000,24
"4491",0,10200,7.51,"A",3,"RENT",132000,36
"4492",0,15000,7.9,"A",11,"OWN",36000,36
"4493",1,3000,6.62,"A",19,"RENT",35000,25
"4494",0,16000,6.62,"A",13,"MORTGAGE",144000,29
"4495",0,24000,NA,"A",6,"RENT",66000,23
"4496",0,14000,6.62,"A",12,"MORTGAGE",160000,38
"4497",0,7000,11.71,"B",14,"MORTGAGE",275000,30
"4498",0,2200,NA,"B",3,"MORTGAGE",86015,43
"4499",1,7000,6.03,"A",18,"RENT",80000,23
"4500",0,7200,9.91,"B",13,"MORTGAGE",170000,46
"4501",0,1900,7.51,"A",22,"MORTGAGE",72000,31
"4502",0,10000,7.9,"A",0,"RENT",40000,23
"4503",0,14500,NA,"A",14,"MORTGAGE",125000,36
"4504",0,9100,NA,"A",11,"MORTGAGE",42000,25
"4505",0,17000,7.51,"A",3,"RENT",55782,24
"4506",0,3000,NA,"A",2,"RENT",48000,25
"4507",0,2200,5.99,"A",4,"RENT",14400,29
"4508",0,25600,12.69,"B",1,"RENT",120000,23
"4509",0,9600,11.71,"B",1,"RENT",69996,24
"4510",0,7200,6.62,"A",7,"MORTGAGE",50000,26
"4511",0,12000,6.62,"A",0,"RENT",75000,24
"4512",0,15000,12.42,"B",2,"RENT",156000,26
"4513",0,10000,11.71,"B",1,"RENT",50000,24
"4514",0,7600,6.03,"A",7,"MORTGAGE",30000,21
"4515",1,15000,11.71,"B",1,"RENT",40000,23
"4516",0,3000,7.9,"A",2,"MORTGAGE",45000,39
"4517",0,4000,12.42,"B",1,"RENT",21864,29
"4518",0,15000,14.65,"C",1,"RENT",28800,28
"4519",0,6000,8.9,"A",2,"MORTGAGE",52000,26
"4520",0,15000,8.9,"A",3,"MORTGAGE",50000,24
"4521",0,15000,6.03,"A",4,"OWN",62000,29
"4522",0,4000,15.27,"C",2,"MORTGAGE",44000,23
"4523",0,3000,10.65,"B",9,"MORTGAGE",67000,31
"4524",0,18000,14.65,"C",4,"RENT",60372,28
"4525",0,9000,12.69,"B",1,"RENT",86250,24
"4526",0,3825,14.27,"C",4,"RENT",29950,28
"4527",0,14000,7.9,"A",4,"RENT",82000,22
"4528",0,6000,7.9,"A",3,"RENT",25200,27
"4529",0,2350,9.91,"B",NA,"RENT",14400,26
"4530",1,3500,7.9,"A",0,"MORTGAGE",86964,23
"4531",0,8000,17.27,"D",2,"MORTGAGE",65000,26
"4532",0,1000,9.91,"B",36,"OWN",50000,22
"4533",0,12000,9.91,"B",0,"RENT",36000,25
"4534",0,2400,12.69,"B",5,"MORTGAGE",92000,23
"4535",1,6100,NA,"A",0,"MORTGAGE",50000,23
"4536",0,6000,12.69,"B",14,"MORTGAGE",96000,28
"4537",0,15000,NA,"C",26,"MORTGAGE",72000,27
"4538",0,12000,6.62,"A",3,"RENT",80000,32
"4539",1,8000,6.62,"A",8,"MORTGAGE",40000,44
"4540",0,7000,13.49,"C",8,"RENT",90000,26
"4541",0,25000,7.9,"A",5,"MORTGAGE",131004,28
"4542",1,7000,14.65,"C",2,"RENT",38000,29
"4543",0,3000,14.27,"C",1,"RENT",70000,23
"4544",0,14000,6.03,"A",6,"RENT",105000,37
"4545",0,8000,NA,"A",11,"RENT",164000,40
"4546",0,5000,8.9,"A",NA,"RENT",32400,29
"4547",0,10000,14.27,"C",7,"RENT",90000,27
"4548",0,11000,6.62,"A",4,"MORTGAGE",80000,25
"4549",0,8000,10.65,"B",5,"OWN",36000,24
"4550",0,11000,11.71,"B",2,"OWN",45843.2,23
"4551",0,9000,7.51,"A",4,"MORTGAGE",52260,28
"4552",1,2500,15.27,"C",4,"MORTGAGE",104085,25
"4553",0,12000,6.03,"A",4,"RENT",53000,30
"4554",0,10000,11.99,"B",4,"RENT",33000,23
"4555",0,10000,9.91,"B",7,"MORTGAGE",68000,23
"4556",0,15000,8.9,"A",4,"RENT",50000,36
"4557",0,3000,12.69,"B",3,"RENT",25000,22
"4558",0,1200,6.62,"A",7,"OWN",42000,30
"4559",0,14400,9.91,"B",0,"RENT",58000,33
"4560",0,15000,6.62,"A",3,"RENT",36000,21
"4561",0,10000,6.03,"A",8,"MORTGAGE",50000,36
"4562",0,12800,6.62,"A",6,"MORTGAGE",60000,39
"4563",0,8000,13.49,"C",12,"RENT",71000,26
"4564",0,9350,NA,"A",5,"MORTGAGE",48500,30
"4565",0,7500,12.69,"B",13,"OWN",21000,23
"4566",0,11200,12.42,"B",11,"MORTGAGE",71000,37
"4567",0,2975,7.9,"A",6,"RENT",49800,21
"4568",1,5000,11.71,"B",7,"MORTGAGE",64800,29
"4569",0,9000,12.69,"B",0,"MORTGAGE",90000,25
"4570",0,5000,10.65,"B",7,"OWN",120000,28
"4571",0,5000,8.9,"A",2,"RENT",44004,22
"4572",0,4200,9.91,"B",28,"RENT",55000,23
"4573",0,4800,NA,"A",0,"RENT",40000,27
"4574",0,5100,7.9,"A",3,"MORTGAGE",30000,30
"4575",0,20000,7.9,"A",2,"RENT",54000,28
"4576",0,30000,7.9,"A",10,"MORTGAGE",84000,34
"4577",0,12000,7.9,"A",0,"RENT",75000,43
"4578",0,16000,6.03,"A",7,"MORTGAGE",67200,23
"4579",0,28250,16.77,"D",7,"MORTGAGE",120000,32
"4580",0,16000,6.62,"A",3,"MORTGAGE",75000,24
"4581",0,5000,6.03,"A",26,"MORTGAGE",115000,29
"4582",0,18950,15.96,"C",7,"RENT",60000,30
"4583",1,12000,16.77,"D",0,"MORTGAGE",44004,27
"4584",0,1800,14.27,"C",0,"RENT",57000,22
"4585",0,2500,6.62,"A",NA,"RENT",15889.2,29
"4586",1,5000,NA,"A",9,"MORTGAGE",92000,30
"4587",0,4200,12.69,"B",2,"MORTGAGE",120000,34
"4588",0,1500,19.03,"E",2,"RENT",64000,51
"4589",0,4000,16.29,"D",5,"RENT",32500,24
"4590",0,12000,6.03,"A",8,"RENT",47000,22
"4591",0,10625,6.62,"A",0,"MORTGAGE",40000,29
"4592",0,10000,12.69,"B",5,"MORTGAGE",43200,23
"4593",0,5500,14.65,"C",0,"RENT",73700,24
"4594",0,3500,13.49,"C",4,"RENT",79500,31
"4595",0,5000,6.62,"A",16,"MORTGAGE",40000,21
"4596",0,6200,12.42,"B",5,"RENT",46200,22
"4597",0,3000,7.9,"A",0,"RENT",39000,28
"4598",0,6000,11.71,"B",1,"RENT",45000,26
"4599",0,6000,11.71,"B",25,"MORTGAGE",150792,27
"4600",1,15000,14.27,"C",3,"MORTGAGE",104000,26
"4601",0,13800,13.49,"C",27,"MORTGAGE",48000,26
"4602",0,2400,11.71,"B",0,"MORTGAGE",22000,22
"4603",0,1400,14.27,"C",1,"RENT",33000,22
"4604",0,12000,6.03,"A",9,"MORTGAGE",58608,22
"4605",0,4000,10.65,"B",1,"RENT",35000,31
"4606",0,6000,11.71,"B",6,"RENT",45000,38
"4607",0,7400,7.51,"A",3,"MORTGAGE",31075,34
"4608",0,12000,6.03,"A",20,"MORTGAGE",76000,24
"4609",0,14000,10.65,"B",2,"RENT",56000,27
"4610",0,20000,7.9,"A",4,"MORTGAGE",90000,24
"4611",0,7400,NA,"B",4,"RENT",42000,23
"4612",0,7000,18.64,"E",6,"MORTGAGE",54000,25
"4613",0,6000,7.51,"A",6,"MORTGAGE",130992,23
"4614",0,3600,13.49,"C",6,"MORTGAGE",43000,45
"4615",0,5000,11.71,"B",2,"RENT",35000,22
"4616",0,6000,7.51,"A",15,"RENT",125004,28
"4617",0,22800,12.69,"B",2,"OWN",43000,22
"4618",0,32000,6.62,"A",3,"OWN",350000,30
"4619",0,20000,7.51,"A",2,"RENT",50000,55
"4620",0,3600,9.91,"B",NA,"MORTGAGE",46858.08,28
"4621",0,14000,6.03,"A",4,"RENT",40000,24
"4622",1,6000,13.49,"C",0,"RENT",45000,25
"4623",0,28000,NA,"B",4,"MORTGAGE",124800,23
"4624",0,14000,6.03,"A",16,"RENT",180000,41
"4625",0,14000,6.03,"A",12,"MORTGAGE",85000,23
"4626",0,4000,NA,"A",0,"RENT",45000,28
"4627",0,5000,10.65,"B",0,"RENT",41600,34
"4628",0,4000,7.9,"A",4,"MORTGAGE",60000,24
"4629",0,5000,12.69,"B",16,"RENT",145000,27
"4630",0,5000,10.65,"B",5,"RENT",43680,26
"4631",0,12000,12.69,"B",1,"MORTGAGE",154000,54
"4632",0,6000,NA,"A",1,"RENT",60000,23
"4633",1,3000,7.51,"A",18,"MORTGAGE",37000,32
"4634",1,5000,16.29,"D",4,"RENT",50400,23
"4635",0,3500,NA,"B",0,"RENT",66660,25
"4636",0,5150,6.62,"A",3,"MORTGAGE",111000,31
"4637",1,4800,10.65,"B",4,"MORTGAGE",36000,23
"4638",1,7600,16.29,"D",NA,"MORTGAGE",48000,28
"4639",0,20000,7.51,"A",NA,"MORTGAGE",120000,27
"4640",0,11875,10.65,"B",6,"RENT",50000,25
"4641",0,1400,15.27,"C",3,"RENT",58000,27
"4642",0,2400,6.03,"A",16,"MORTGAGE",39600,34
"4643",1,20000,15.27,"C",6,"MORTGAGE",90000,25
"4644",0,10000,12.69,"B",1,"RENT",157500,23
"4645",0,12000,6.62,"A",1,"RENT",48400,32
"4646",0,4800,14.65,"C",2,"RENT",14400,28
"4647",0,12000,8.9,"A",4,"RENT",60000,24
"4648",0,15000,7.9,"A",7,"MORTGAGE",113698,23
"4649",0,12000,6.62,"A",11,"RENT",88000,49
"4650",0,5100,6.03,"A",10,"OWN",98000,31
"4651",1,4800,14.27,"C",2,"RENT",48000,26
"4652",1,10000,13.49,"C",5,"RENT",132600,31
"4653",0,10000,6.62,"A",0,"MORTGAGE",90000,26
"4654",0,12000,7.51,"A",6,"MORTGAGE",62000,29
"4655",0,7000,9.91,"B",16,"RENT",45000,36
"4656",0,24000,7.9,"A",0,"RENT",60000,26
"4657",0,3000,7.9,"A",3,"MORTGAGE",75000,34
"4658",0,2000,14.65,"C",9,"RENT",46800,33
"4659",0,4000,6.62,"A",3,"RENT",65000,25
"4660",0,10000,NA,"A",0,"RENT",90000,24
"4661",0,21200,9.91,"B",1,"MORTGAGE",95000,44
"4662",0,5600,6.62,"A",20,"RENT",55692,21
"4663",0,9800,NA,"F",3,"MORTGAGE",110400,26
"4664",0,1500,NA,"A",27,"RENT",50400,24
"4665",0,28000,15.96,"C",3,"MORTGAGE",72000,28
"4666",1,13275,NA,"C",NA,"RENT",38040,30
"4667",1,30000,12.69,"B",4,"RENT",84000,22
"4668",0,2400,14.27,"C",1,"MORTGAGE",26000,31
"4669",0,3500,11.71,"B",0,"RENT",33000,21
"4670",0,28000,7.9,"A",15,"MORTGAGE",128600,25
"4671",0,7200,6.03,"A",7,"RENT",43108,29
"4672",0,8100,NA,"A",6,"RENT",85000,24
"4673",0,15000,6.62,"A",3,"MORTGAGE",55000,24
"4674",0,4500,NA,"A",0,"RENT",41700,29
"4675",0,8000,7.9,"A",3,"RENT",26000,35
"4676",0,2600,7.9,"A",3,"RENT",100000,25
"4677",0,10000,6.03,"A",1,"RENT",121200,41
"4678",0,9000,6.62,"A",5,"MORTGAGE",84191,26
"4679",0,9600,15.27,"C",13,"MORTGAGE",84500,28
"4680",0,5375,NA,"B",2,"RENT",23400,41
"4681",0,7000,9.91,"B",6,"RENT",96000,24
"4682",0,3350,7.9,"A",8,"RENT",36000,25
"4683",1,9000,15.96,"C",4,"MORTGAGE",78000,31
"4684",0,12800,NA,"A",4,"RENT",77385.19,24
"4685",0,14825,6.03,"A",2,"MORTGAGE",72000,49
"4686",0,6425,6.03,"A",5,"MORTGAGE",113000,27
"4687",1,9375,11.71,"B",1,"RENT",30000,22
"4688",0,7500,6.03,"A",24,"RENT",55000,22
"4689",0,15000,7.51,"A",4,"MORTGAGE",65000,33
"4690",0,7875,10.65,"B",4,"MORTGAGE",55680,24
"4691",1,4050,7.51,"A",17,"MORTGAGE",75000,31
"4692",0,1500,6.03,"A",6,"MORTGAGE",60100,34
"4693",0,5500,9.91,"B",20,"RENT",72000,24
"4694",0,18000,9.91,"B",31,"MORTGAGE",180000,46
"4695",0,35000,8.9,"A",8,"MORTGAGE",151000,38
"4696",0,25000,7.51,"A",18,"RENT",65800,31
"4697",0,10000,8.9,"A",10,"OWN",52000,26
"4698",0,25000,12.69,"B",21,"MORTGAGE",74000,21
"4699",0,4200,7.51,"A",0,"RENT",40000,21
"4700",0,30000,11.71,"B",5,"MORTGAGE",140000,31
"4701",0,23450,7.9,"A",5,"MORTGAGE",95000,28
"4702",0,10000,10.65,"B",40,"RENT",96000,23
"4703",0,26000,14.27,"C",0,"RENT",85000,45
"4704",0,7125,7.51,"A",21,"MORTGAGE",99600,22
"4705",0,3600,16.77,"D",1,"RENT",105000,22
"4706",0,5000,9.91,"B",3,"OWN",37000,27
"4707",0,12000,NA,"B",2,"OWN",50000,34
"4708",0,5000,7.51,"A",19,"OWN",54080,26
"4709",0,24000,7.9,"A",3,"MORTGAGE",153660,35
"4710",0,11325,7.51,"A",43,"MORTGAGE",46700,32
"4711",0,9150,6.03,"A",4,"MORTGAGE",122500,43
"4712",0,5400,8.9,"A",NA,"RENT",36000,26
"4713",0,28000,7.9,"A",8,"MORTGAGE",250000,40
"4714",0,15000,7.51,"A",13,"RENT",65000,28
"4715",0,5200,6.62,"A",11,"MORTGAGE",49536,22
"4716",0,3500,15.27,"C",9,"OWN",32000,23
"4717",0,4500,6.62,"A",8,"RENT",39000,35
"4718",1,12000,8.9,"A",2,"RENT",30000,34
"4719",0,7000,7.9,"A",2,"RENT",33000,23
"4720",0,1200,16.29,"D",6,"RENT",42000,31
"4721",0,12250,6.62,"A",7,"MORTGAGE",52833,29
"4722",0,7200,11.71,"B",4,"MORTGAGE",51800,22
"4723",0,2000,16.29,"D",14,"OWN",24000,31
"4724",0,4000,6.03,"A",5,"MORTGAGE",51000,23
"4725",0,10000,12.42,"B",11,"RENT",90000,25
"4726",0,6500,6.03,"A",7,"MORTGAGE",72000,27
"4727",0,8650,7.51,"A",4,"MORTGAGE",60000,25
"4728",0,25000,7.9,"A",3,"RENT",67000,23
"4729",0,8000,NA,"A",4,"RENT",30000,28
"4730",0,32400,NA,"A",13,"RENT",67920,44
"4731",0,10000,6.03,"A",4,"MORTGAGE",35000,32
"4732",0,8000,9.91,"B",19,"MORTGAGE",70000,30
"4733",0,9050,6.62,"A",2,"MORTGAGE",45000,24
"4734",0,16000,12.69,"B",14,"RENT",200000,29
"4735",0,20000,12.42,"B",7,"MORTGAGE",120000,29
"4736",0,5300,12.69,"B",0,"MORTGAGE",105000,26
"4737",0,13000,NA,"A",2,"MORTGAGE",72100,22
"4738",0,8400,11.71,"B",2,"RENT",41000,33
"4739",0,1200,12.69,"B",12,"MORTGAGE",74000,26
"4740",1,14400,11.71,"B",8,"RENT",125000,25
"4741",0,7000,6.62,"A",9,"RENT",32340,22
"4742",0,10000,NA,"B",4,"MORTGAGE",56500,37
"4743",0,7200,6.62,"A",7,"MORTGAGE",78000,26
"4744",0,8800,6.62,"A",7,"RENT",48000,22
"4745",0,10800,7.51,"A",32,"MORTGAGE",53000,25
"4746",1,25500,17.27,"D",2,"MORTGAGE",75000,35
"4747",0,5600,13.49,"C",5,"RENT",34444,29
"4748",1,7000,14.65,"C",6,"MORTGAGE",58000,40
"4749",0,12500,10.65,"B",5,"RENT",31000,23
"4750",0,9000,6.03,"A",4,"MORTGAGE",190000,31
"4751",0,1000,13.49,"C",4,"RENT",75000,27
"4752",0,15000,6.03,"A",9,"MORTGAGE",182952,25
"4753",0,4500,8.49,"A",NA,"MORTGAGE",55000,26
"4754",0,2500,12.69,"B",4,"OWN",12000,24
"4755",0,12000,6.62,"A",1,"RENT",80000,23
"4756",0,11300,NA,"B",9,"MORTGAGE",52000,24
"4757",0,4000,NA,"B",1,"RENT",26000,23
"4758",0,35000,16.77,"D",3,"MORTGAGE",395000,34
"4759",0,10500,6.62,"A",NA,"OWN",41400,32
"4760",0,8400,11.71,"B",7,"MORTGAGE",48000,34
"4761",0,5000,12.69,"B",4,"MORTGAGE",24996,23
"4762",0,4800,10.65,"B",14,"MORTGAGE",72000,25
"4763",0,10500,7.51,"A",8,"MORTGAGE",48000,23
"4764",0,5000,11.71,"B",3,"RENT",111460,22
"4765",1,5000,14.65,"C",1,"MORTGAGE",24000,22
"4766",0,6500,9.91,"B",1,"RENT",38400,34
"4767",0,20000,18.64,"E",8,"RENT",105000,64
"4768",0,20000,14.27,"C",3,"MORTGAGE",201000,33
"4769",0,7000,7.9,"A",3,"MORTGAGE",65000,23
"4770",0,13750,11.71,"B",3,"MORTGAGE",47500,24
"4771",0,5000,15.96,"C",24,"RENT",90000,23
"4772",0,4000,9.91,"B",9,"MORTGAGE",69000,28
"4773",0,17000,6.03,"A",5,"MORTGAGE",61147,24
"4774",0,12000,6.03,"A",5,"MORTGAGE",36000,37
"4775",1,9600,14.27,"C",4,"RENT",24000,21
"4776",0,12000,9.91,"B",5,"RENT",33600,22
"4777",0,12000,6.62,"A",6,"MORTGAGE",55000,40
"4778",0,2000,7.9,"A",3,"MORTGAGE",61000,32
"4779",0,8000,6.03,"A",5,"MORTGAGE",41000,26
"4780",0,26000,15.96,"C",1,"MORTGAGE",78000,30
"4781",0,5000,6.62,"A",18,"RENT",58000,36
"4782",0,9600,10.65,"B",7,"RENT",60000,27
"4783",0,5000,6.03,"A",18,"MORTGAGE",41784,22
"4784",0,30000,17.58,"D",23,"MORTGAGE",78252,35
"4785",0,7200,NA,"A",1,"RENT",82060.56,30
"4786",0,15000,6.03,"A",2,"MORTGAGE",117696,23
"4787",0,10200,7.9,"A",3,"MORTGAGE",132000,26
"4788",0,6350,7.51,"A",7,"MORTGAGE",35360,33
"4789",0,13000,7.9,"A",9,"RENT",110400,26
"4790",0,4000,10.65,"B",7,"RENT",30996,28
"4791",0,1500,11.71,"B",2,"RENT",48000,33
"4792",0,28000,9.91,"B",10,"RENT",88000,22
"4793",1,4000,14.65,"C",11,"RENT",45000,37
"4794",0,20000,10.65,"B",23,"MORTGAGE",132650,28
"4795",0,6350,7.51,"A",2,"MORTGAGE",61260,37
"4796",0,20000,12.69,"B",9,"RENT",100000,27
"4797",0,9100,12.42,"B",5,"MORTGAGE",81000,22
"4798",0,9200,12.42,"B",2,"OWN",41100,24
"4799",0,17000,11.71,"B",4,"RENT",70000,49
"4800",0,15000,12.42,"B",13,"RENT",77000,23
"4801",0,10000,10.65,"B",NA,"MORTGAGE",36588,26
"4802",0,17000,7.9,"A",6,"RENT",75000,42
"4803",0,2000,6.62,"A",2,"RENT",85000,43
"4804",0,8400,6.03,"A",15,"MORTGAGE",50000,37
"4805",0,2000,12.42,"B",7,"RENT",30225,28
"4806",0,6000,13.49,"C",0,"MORTGAGE",24000,25
"4807",0,2675,9.91,"B",2,"RENT",18144,26
"4808",0,10000,10.65,"B",8,"MORTGAGE",48000,23
"4809",0,3400,7.51,"A",0,"RENT",24290.4,23
"4810",0,4000,7.51,"A",2,"RENT",30000,34
"4811",0,2000,9.91,"B",2,"RENT",60000,27
"4812",0,12000,14.27,"C",0,"MORTGAGE",85000,26
"4813",0,22250,NA,"B",6,"MORTGAGE",135000,33
"4814",0,5025,NA,"A",4,"MORTGAGE",70000,22
"4815",0,22800,17.27,"D",5,"MORTGAGE",50000,24
"4816",0,11300,9.91,"B",0,"MORTGAGE",31000,28
"4817",0,5000,NA,"B",4,"RENT",75000,23
"4818",0,5600,6.03,"A",21,"RENT",56000,24
"4819",0,15000,12.42,"B",4,"RENT",65000,21
"4820",1,7075,17.58,"D",3,"OWN",62910,33
"4821",0,3700,7.9,"A",3,"RENT",94000,28
"4822",0,2000,8.9,"A",0,"RENT",69000,43
"4823",1,10000,6.62,"A",4,"RENT",40000,25
"4824",0,7000,8.9,"A",3,"RENT",67550,26
"4825",0,4000,9.91,"B",16,"RENT",82350,32
"4826",0,17000,NA,"A",3,"MORTGAGE",68250,25
"4827",0,3600,6.03,"A",2,"RENT",45000,23
"4828",0,7200,6.03,"A",11,"OWN",10080,33
"4829",0,4000,6.03,"A",1,"MORTGAGE",54000,30
"4830",0,30000,11.71,"B",29,"RENT",61200,34
"4831",0,20000,7.9,"A",14,"MORTGAGE",60000,28
"4832",0,10200,11.71,"B",14,"RENT",90000,22
"4833",1,5000,NA,"A",NA,"RENT",15000,31
"4834",0,10000,6.03,"A",9,"MORTGAGE",51000,23
"4835",0,35000,8.9,"A",27,"OWN",90000,23
"4836",0,8600,7.51,"A",2,"RENT",30000,27
"4837",0,9000,6.03,"A",4,"MORTGAGE",50000,25
"4838",0,21600,12.42,"B",6,"MORTGAGE",88055,29
"4839",0,5000,NA,"B",12,"MORTGAGE",110000,30
"4840",0,14400,11.71,"B",8,"MORTGAGE",88000,27
"4841",0,21000,11.71,"B",0,"MORTGAGE",108000,25
