Transaction ID,Date,Time,City,State,Postal Code,Location,Service Total,Extras Total,Final Amount,Frequency,Discount Code,Discount from Code,Discount from Frequency,Discount from Referral,Giftcard Amount Used,Date Created,Created By,Next Booking Date,Services,Booking ID,Customer ID,Date Cancelled,Cancelled By,Cancellation Fees,Booking Status
ch_1BJ9DR2Iw89207WNzPIg1v6m,11/01/2017,12:00pm,Seattle,WA,98199,NW Maids,139.00,0.00,125.10,Monthly 10% off,,0.00,13.90,0.00,0.00,09/21/2017 12:15am,,12/01/2017 12:00pm,"2 Bedrooms, 1 x Bathroom",3743,357,,,,complete
ch_1BJ9DT2Iw89207WNodgmiFcR,11/01/2017,12:00pm,Auburn,WA,98002,NW Maids,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/12/2017 12:31pm,Support Staff (Admin),11/20/2017 12:00pm,"3 Bedrooms, 2 x Bathroom",3956,480,,,,complete
ch_1BJ9DV2Iw89207WNHenZt4an,11/01/2017,12:00pm,shoreline,WA,98133,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,10/12/2017 12:36pm,Support Staff (Admin),11/22/2017 9:00am,"2 Bedrooms, 2 x Bathroom",3961,428,,,,complete
ch_1BJ9DX2Iw89207WNSLqt07Ao,11/01/2017,12:00pm,Bellevue,WA,98007,NW Maids,119.00,0.00,94.00,One Time Cleaning,25CC,25.00,0.00,0.00,0.00,10/29/2017 12:37pm,Piyush Aggarwal (Customer),,"1 Bedroom, 1 x Bathroom",4107,1098,,,,complete
ch_1BJ9DZ2Iw89207WNFZiV0Feu,11/01/2017,3:00pm,Seattle,WA,98133,NW Maids,199.00,0.00,179.10,Every three weeks 10% off,,0.00,19.90,0.00,0.00,10/04/2017 12:03pm,Support Staff (Admin),11/30/2017 3:00pm,"3 Bedrooms, 3 x Bathroom",3890,469,,,,complete
ch_1BJUqV2Iw89207WNNgu5jZ2M,11/02/2017,9:00am,Shoreline,WA,98133,NW Maids,139.00,0.00,138.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,10/14/2017 9:56am,Support Staff (Admin),11/16/2017 9:00am,"2 Bedrooms, 1 x Bathroom",3983,1058,,,,complete
ch_1BJUqX2Iw89207WNzBTcvtBc,11/02/2017,9:00am,Seattle,WA,98119,NW Maids,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/17/2017 9:25pm,Ian Lytle (Customer),11/16/2017 9:00am,"3 Bedrooms, 2 x Bathroom",4003,496,,,,complete
ch_1BJUqZ2Iw89207WNDdKcFLW3,11/02/2017,9:00am,Seattle,WA,98126,NW Maids,119.00,0.00,94.00,Every two weeks 15% off -Most Popular-,ONLINE25,25.00,0.00,0.00,0.00,10/30/2017 1:06pm,Alexandra Abraham (Customer),11/16/2017 9:00am,"1 Bedroom, 1 x Bathroom",4114,1099,,,,complete
ch_1BJUqb2Iw89207WNm5rSRojp,11/02/2017,12:00pm,Seattle,WA,98136,NW Maids,159.00,0.00,143.10,Monthly 10% off,,0.00,15.90,0.00,0.00,09/28/2017 9:39am,Support Staff (Admin),11/30/2017 12:00pm,"2 Bedrooms, 2 x Bathroom",3834,827,,,,complete
ch_1BJUqe2Iw89207WNYo5ohBN1,11/02/2017,12:00pm,Seattle,WA,98117,NW Maids,229.00,0.00,194.65,Every two weeks 15% off -Most Popular-,,0.00,34.35,0.00,0.00,10/20/2017 12:21am,,11/16/2017 12:00pm,"4 Bedrooms, 3 x Bathroom",4028,890,,,,complete
ch_1BJUqg2Iw89207WNI2wMFgac,11/02/2017,12:00pm,Kenmore,WA,98028,NW Maids,219.00,80.00,239.20,Weekly Cleaning 20% off,,0.00,59.80,0.00,0.00,10/24/2017 12:11pm,Support Staff (Admin),11/09/2017 12:00pm,"3 Bedrooms, 4 x Bathroom, 1 x inside the oven, inside windows",4058,999,,,,complete
ch_1BJUqi2Iw89207WNp4ZGmzvv,11/02/2017,12:00pm,Shoreline,WA,98155,NW Maids,139.00,0.00,101.20,Weekly Cleaning 20% off,,0.00,27.80,0.00,0.00,10/27/2017 12:28am,,11/09/2017 12:00pm,"2 Bedrooms, 1 x Bathroom",4089,973,,,,complete
ch_1BJUqm2Iw89207WNCK6NXBfT,11/02/2017,3:00pm,Seattle,WA,98103,NW Maids,139.00,0.00,125.10,Every three weeks 10% off,,0.00,13.90,0.00,0.00,10/13/2017 12:29am,,11/17/2017 9:00am,"2 Bedrooms, 1 x Bathroom",3975,788,,,,complete
ch_1BJqOK2Iw89207WNEKQ29GwF,11/03/2017,9:00am,Seattle,WA,98115,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,09/24/2017 5:47pm,Rebekah Yeazel (Customer),11/21/2017 9:00am,"1 Bedroom, 1 x Bathroom",3793,1009,,,,complete
ch_1BJqOO2Iw89207WNgTSBFT2q,11/03/2017,9:00am,Seattle,WA,98199,NW Maids,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/21/2017 12:15am,,11/17/2017 9:00am,"3 Bedrooms, 2 x Bathroom",4030,664,,,,complete
ch_1BJqOQ2Iw89207WNV5FT0yrT,11/03/2017,9:00am,Seattle,WA,98105,NW Maids,159.00,140.00,254.15,Every two weeks 15% off -Most Popular-,,0.00,44.85,0.00,0.00,10/21/2017 12:15am,,11/17/2017 9:00am,"2 Bedrooms, 2 x Bathroom, deep cleaning, basement",4031,492,,,,complete
ch_1BJqOS2Iw89207WNBbAHXkOA,11/03/2017,9:00am,Seattle,WA,98117,NW Maids,179.00,0.00,0.00,Weekly Cleaning 20% off,9D24-84DE-5869,0.00,35.80,0.00,113.20,10/23/2017 2:07pm,Linda Grim (Customer),11/17/2017 9:00am,"3 Bedrooms, 2 x Bathroom",4055,775,,,,complete
ch_1BJqOU2Iw89207WNTXq0HpVh,11/03/2017,12:00pm,Seattle,WA,98117,NW Maids,249.00,0.00,211.65,Every two weeks 15% off -Most Popular-,,0.00,37.35,0.00,0.00,10/14/2017 10:08am,Support Staff (Admin),11/17/2017 12:00pm,"4 Bedrooms, 4 x Bathroom",3988,743,,,,complete
ch_1BJqOY2Iw89207WNx49hzCh4,11/03/2017,12:00pm,Seattle,WA,98133,NW Maids,229.00,60.00,245.65,Every two weeks 15% off -Most Popular-,,0.00,43.35,0.00,0.00,10/21/2017 12:15am,,11/17/2017 12:00pm,"4 Bedrooms, 3 x Bathroom, deep cleaning",4032,736,,,,complete
ch_1BJqOa2Iw89207WNnfG35oYP,11/03/2017,12:00pm,Seattle,WA,98122,NW Maids,139.00,150.00,264.00,One Time Cleaning,ONLINE25,25.00,0.00,0.00,0.00,10/24/2017 12:50pm,Toni Fields (Customer),,"1 Bedroom, 2 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",4059,1089,,,,complete
,11/03/2017,12:00pm,Seattle,WA,98116,NW Maids,229.00,60.00,0.00,One Time Cleaning,B652-E12D-FF8E,0.00,0.00,0.00,289.00,10/31/2017 9:35am,Support Staff (Admin),,"4 Bedrooms, 3 x Bathroom, deep cleaning",4121,989,,,,complete
ch_1BJqOc2Iw89207WNVDrUdFwO,11/03/2017,3:00pm,Kirkland,WA,98034,NW Maids,179.00,60.00,215.10,Monthly 10% off,,0.00,23.90,0.00,0.00,10/07/2017 12:25am,,12/15/2017 12:00pm,"2 Bedrooms, 3 x Bathroom, deep cleaning",3916,572,,,,complete
ch_1BKKfs2Iw89207WNu8EvCBgk,11/04/2017,9:00am,Seattle,WA,98115,NW Maids,159.00,0.00,143.10,Monthly 10% off,,0.00,15.90,0.00,0.00,10/01/2017 8:28am,Elissa Quinby (Customer),,"2 Bedrooms, 2 x Bathroom",3865,952,,,,complete
ch_1BKKfv2Iw89207WNSgis1D8k,11/04/2017,12:00pm,Seattle,WA,98119,NW Maids,139.00,60.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,10/22/2017 6:40pm,Maggie Edinger (Customer),11/18/2017 12:00pm,"1 Bedroom, 2 x Bathroom, deep cleaning",4049,857,,,,complete
ch_1BKKfx2Iw89207WNJus3HuBz,11/04/2017,3:00pm,Seattle,WA,98125,NW Maids,179.00,80.00,9.00,One Time Cleaning,C3BA-7EAB-D93F,0.00,0.00,0.00,250.00,11/02/2017 7:08am,Erica and Mark Pierson (Customer),,"3 Bedrooms, 2 x Bathroom, deep cleaning, 1 x inside the oven",4132,1097,,,,complete
ch_1BKbjd2Iw89207WNL7OdqqfC,11/04/2017,3:00pm,Lynnwood,WA,98036,NW Maids,159.00,0.00,109.00,One Time Cleaning,5848-E1BF-8F3C,0.00,0.00,0.00,50.00,11/04/2017 11:32am,Support Staff (Admin),11/17/2017 3:00pm,"2 Bedrooms, 2 x Bathroom",4163,1083,,,,complete
ch_1BKbhC2Iw89207WNLWfgnpwk,11/06/2017,9:00am,Seattle,WA,98122,NW Maids,199.00,0.00,179.10,Monthly 10% off,,0.00,19.90,0.00,0.00,10/04/2017 10:57am,Support Staff (Admin),12/04/2017 9:00am,"3 Bedrooms, 3 x Bathroom",3880,651,,,,complete
ch_1BKbhG2Iw89207WNqjMiPXOi,11/06/2017,12:00pm,Seattle,WA,98177,NW Maids,159.00,60.00,172.10,Monthly 10% off,E0C6-5721-2621,0.00,21.90,0.00,25.00,11/01/2017 2:13pm,Linda Boese (Customer),12/04/2017 12:00pm,"3 Bedrooms, 1 x Bathroom, deep cleaning",4131,1101,,,,complete
ch_1BKbhI2Iw89207WNmnIb0vMK,11/06/2017,3:00pm,Seattle,WA,98122,NW Maids,159.00,0.00,143.10,Monthly 10% off,,0.00,15.90,0.00,0.00,09/26/2017 12:29am,,12/14/2017 3:00pm,"2 Bedrooms, 2 x Bathroom",3807,541,,,,complete
ch_1BKbhK2Iw89207WN5HQjuipt,11/06/2017,3:00pm,Seattle,WA,98177,NW Maids,179.00,0.00,161.10,Monthly 10% off,,0.00,17.90,0.00,0.00,10/06/2017 12:16am,,,"2 Bedrooms, 3 x Bathroom",3905,928,,,,complete
ch_1BLKNl2Iw89207WNSueF0721,11/07/2017,9:00am,Woodinville,WA,98077,NW Maids,199.00,60.00,220.15,Every two weeks 15% off -Most Popular-,,0.00,38.85,0.00,0.00,10/09/2017 3:56pm,Kristin Whittington (Customer),12/11/2017 9:00am,"3 Bedrooms, 3 x Bathroom, deep cleaning",3934,230,,,,complete
ch_1BLKNn2Iw89207WNcvJ5RmQI,11/07/2017,9:00am,Seattle,WA,98177,NW Maids,179.00,0.00,157.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/20/2017 12:21am,,11/21/2017 9:00am,"3 Bedrooms, 2 x Bathroom",4027,851,,,,complete
ch_1BLKNq2Iw89207WNBJCzFWc2,11/07/2017,12:00pm,Seattle,WA,98133,NW Maids,179.00,0.00,191.10,Monthly 10% off,,0.00,17.90,0.00,0.00,10/04/2017 11:59am,Support Staff (Admin),,"3 Bedrooms, 2 x Bathroom",3886,285,,,,complete
ch_1BLKU62Iw89207WNwu0gJzfF,11/07/2017,12:00pm,Seattle,WA,98103,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,10/11/2017 9:50am,Support Staff (Admin),11/21/2017 12:00pm,"2 Bedrooms, 2 x Bathroom",3945,993,,,,complete
ch_1BLKO52Iw89207WNNTKxPvTU,11/07/2017,12:00pm,Bothell,WA,98012,NW Maids,229.00,0.00,164.65,Every two weeks 15% off -Most Popular-,,0.00,34.35,0.00,0.00,10/30/2017 9:20am,Support Staff (Admin),11/21/2017 12:00pm,"4 Bedrooms, 3 x Bathroom",4110,770,,,,complete
ch_1BLKO82Iw89207WN1Sz4j4PB,11/07/2017,3:00pm,Redmond,WA,98052,NW Maids,139.00,0.00,125.10,Monthly 10% off,,0.00,13.90,0.00,0.00,10/11/2017 12:24am,,12/06/2017 12:00pm,Two Bedroom Apt:  $139 Flat rate,3944,128,,,,complete
ch_1BLKOA2Iw89207WNlmuOZR77,11/07/2017,3:00pm,Seattle,WA,98103,NW Maids,159.00,140.00,299.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/02/2017 7:44pm,Andrew Ornatov (Customer),,"3 Bedrooms, 1 x Bathroom, deep cleaning, basement",4133,958,,,,complete
ch_1BLfKc2Iw89207WN8SrPi2MZ,11/08/2017,9:00am,Seattle,WA,98118,NW Maids,209.00,0.00,177.65,Every two weeks 15% off -Most Popular-,,0.00,31.35,0.00,0.00,10/19/2017 10:11am,Support Staff (Admin),11/22/2017 9:00am,"4 Bedrooms, 2 x Bathroom",4020,872,,,,complete
ch_1BLfKf2Iw89207WNztTit2zr,11/08/2017,9:00am,Seattle,WA,98115,NW Maids,139.00,0.00,138.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,10/24/2017 11:12am,Kimberley Zakian (Customer),11/22/2017 9:00am,"2 Bedrooms, 1 x Bathroom",4057,327,,,,complete
ch_1BLfKh2Iw89207WNVxS8434v,11/08/2017,9:00am,SEATTLE,WA,98136,NW Maids,119.00,0.00,57.10,Monthly 10% off,3573-FD64-FC7D,0.00,11.90,0.00,50.00,11/03/2017 9:22am,Support Staff (Admin),,"1 Bedroom, 1 x Bathroom",4138,747,,,,complete
ch_1BLfKj2Iw89207WNS4zRZuhW,11/08/2017,12:00pm,Seattle,WA,98107,NW Maids,199.00,0.00,144.15,Every two weeks 15% off -Most Popular-,143B-6A87-7A43,0.00,29.85,0.00,25.00,10/11/2017 12:00pm,Support Staff (Admin),12/12/2017 9:00am,"3 Bedrooms, 3 x Bathroom",3948,1073,,,,complete
ch_1BLfKl2Iw89207WNwe0a909N,11/08/2017,12:00pm,Mercer Island,WA,98040,NW Maids,139.00,0.00,118.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,10/12/2017 12:33pm,Support Staff (Admin),03/02/2018 12:00pm,"2 Bedrooms, 1 x Bathroom",3958,474,,,,complete
ch_1BLfKn2Iw89207WNa4tJnTmb,11/08/2017,12:00pm,Mill Creek,WA,98012,NW Maids,159.00,0.00,125.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,10/19/2017 10:14am,Support Staff (Admin),11/22/2017 12:00pm,"2 Bedrooms, 2 x Bathroom",4022,740,,,,complete
ch_1BLfKp2Iw89207WNdWLRC2fj,11/08/2017,12:00pm,Seattle,WA,98109,NW Maids,119.00,0.00,111.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,10/26/2017 12:19am,,11/22/2017 12:00pm,"1 Bedroom, 1 x Bathroom",4067,473,,,,complete
ch_1BLfKr2Iw89207WNnXsYyPjZ,11/08/2017,3:00pm,Seattle,WA,98119,NW Maids,199.00,0.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,10/19/2017 10:15am,Support Staff (Admin),11/22/2017 12:00pm,"3 Bedrooms, 3 x Bathroom",4023,1037,,,,complete
ch_1BLfKt2Iw89207WNCdmTq08R,11/08/2017,3:00pm,Seattle,WA,98109,NW Maids,119.00,60.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/19/2017 10:18am,Support Staff (Admin),11/22/2017 3:00pm,"1 Bedroom, 1 x Bathroom, deep cleaning",4025,983,,,,complete
ch_1BLfKv2Iw89207WNApC6EgU9,11/08/2017,3:00pm,Seattle,WA,98102,NW Maids,159.00,0.00,143.10,Monthly 10% off,,0.00,15.90,0.00,0.00,10/27/2017 12:28am,,12/13/2017 9:00am,"2 Bedrooms, 2 x Bathroom",4088,515,,,,complete
ch_1BM3P12Iw89207WNTXLpGwTf,11/09/2017,9:00am,Seattle,WA,98107,NW Maids,159.00,0.00,83.10,Monthly 10% off,A36B-36C4-D15D,0.00,15.90,0.00,60.00,10/09/2017 10:43am,Support Staff (Admin),12/07/2017 9:00am,"2 Bedrooms, 2 x Bathroom",3931,791,,,,complete
ch_1BM3P32Iw89207WNfG5xwqIH,11/09/2017,9:00am,Seattle,WA,98102,NW Maids,139.00,0.00,118.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,10/21/2017 10:19am,Support Staff (Admin),11/30/2017 12:00pm,"1 Bedroom, 2 x Bathroom",4037,658,,,,complete
ch_1BM3P52Iw89207WNWU2zOKRM,11/09/2017,9:00am,Seattle,WA,98144,NW Maids,139.00,60.00,169.15,Every two weeks 15% off -Most Popular-,Online25,0.00,29.85,0.00,0.00,11/07/2017 9:09pm,Heather Hidell (Customer),11/27/2017 12:00pm,"1 Bedroom, 2 x Bathroom, deep cleaning",4182,1107,,,,complete
ch_1BM3P72Iw89207WNVs2wQ3x1,11/09/2017,12:00pm,Kenmore,WA,98028,NW Maids,219.00,80.00,239.20,Weekly Cleaning 20% off,,0.00,59.80,0.00,0.00,11/03/2017 12:29am,,11/16/2017 12:00pm,"3 Bedrooms, 4 x Bathroom, 1 x inside the oven, inside windows",4135,999,,,,complete
ch_1BM3PA2Iw89207WNsJZj1k08,11/09/2017,12:00pm,Shoreline,WA,98155,NW Maids,139.00,0.00,101.20,Weekly Cleaning 20% off,,0.00,27.80,0.00,0.00,11/03/2017 12:29am,,11/16/2017 12:00pm,"2 Bedrooms, 1 x Bathroom",4136,973,,,,complete
ch_1BM3PC2Iw89207WN4JZu7X1J,11/09/2017,3:00pm,Seattle,WA,98117,NW Maids,179.00,0.00,131.10,Monthly 10% off,2CE5-51CC-A08C,0.00,17.90,0.00,30.00,10/13/2017 12:29am,,05/09/2018 12:00pm,"3 Bedrooms, 2 x Bathroom",3974,209,,,,complete
ch_1BMNjF2Iw89207WNvkZPnpNO,11/10/2017,9:00am,Seattle,WA,98117,NW Maids,179.00,0.00,161.10,Monthly 10% off,,0.00,17.90,0.00,0.00,10/14/2017 12:23am,,12/08/2017 9:00am,"3 Bedrooms, 2 x Bathroom",3978,680,,,,complete
ch_1BMNjI2Iw89207WNW0LwYNTP,11/10/2017,9:00am,Seattle,WA,98117,NW Maids,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/21/2017 10:17am,Support Staff (Admin),11/20/2017 3:00pm,"3 Bedrooms, 2 x Bathroom",4036,576,,,,complete
,11/10/2017,9:00am,seattle,WA,98103,NW Maids,139.00,0.00,0.00,Every two weeks 15% off -Most Popular-,64EF-EACE-9235,0.00,20.85,0.00,118.15,10/28/2017 12:22am,,11/24/2017 9:00am,"2 Bedrooms, 1 x Bathroom",4099,103,,,,complete
ch_1BNo742Iw89207WNkCXtCC2X,11/10/2017,12:00pm,Seattle,WA,98122,NW Maids,159.00,0.00,143.10,Every three weeks 10% off,,0.00,15.90,0.00,0.00,10/14/2017 10:03am,Support Staff (Admin),11/21/2017 3:00pm,"2 Bedrooms, 2 x Bathroom",3986,542,,,,complete
ch_1BMNjM2Iw89207WNOzXF55Dr,11/10/2017,12:00pm,Seattle,WA,98117,NW Maids,139.00,60.00,179.10,Every three weeks 10% off,,0.00,19.90,0.00,0.00,10/14/2017 10:11am,Support Staff (Admin),01/13/2018 12:00pm,"2 Bedrooms, 1 x Bathroom, deep cleaning",3989,549,,,,complete
ch_1BMNjP2Iw89207WNvAb5f21Z,11/10/2017,12:00pm,Seattle,WA,98117,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,10/24/2017 2:48pm,Megan Churchwell (Customer),11/24/2017 12:00pm,"1 Bedroom, 1 x Bathroom",4060,444,,,,complete
ch_1BMNjR2Iw89207WNlQBTnFmu,11/10/2017,12:00pm,Seattle,WA,98122,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,10/28/2017 12:22am,,11/24/2017 12:00pm,"2 Bedrooms, 2 x Bathroom",4101,666,,,,complete
ch_1BMNjU2Iw89207WNqKkPRiM1,11/10/2017,3:00pm,Seattle,WA,98125,NW Maids,199.00,0.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,10/28/2017 12:22am,,11/24/2017 3:00pm,"3 Bedrooms, 3 x Bathroom",4102,483,,,,complete
ch_1BMNjW2Iw89207WNpR5XH2N4,11/10/2017,3:00pm,Seattle,WA,98136,NW Maids,179.00,60.00,214.00,One Time Cleaning,ONLINE25,25.00,0.00,0.00,0.00,10/28/2017 7:44am,Gabriella Clarke (Customer),12/15/2017 9:00am,"3 Bedrooms, 2 x Bathroom, deep cleaning",4103,1094,,,,complete
ch_1BMNjY2Iw89207WN9caAOyLQ,11/10/2017,3:00pm,Lake Forest,WA,98155,NW Maids,159.00,60.00,186.15,Every two weeks 15% off -Most Popular-,,0.00,32.85,0.00,0.00,10/31/2017 8:19am,Rachel Gronvold (Customer),11/24/2017 12:00pm,"3 Bedrooms, 1 x Bathroom, deep cleaning",4120,1100,,,,complete
ch_1BMNjZ2Iw89207WNiHZFz8sY,11/10/2017,3:00pm,Seattle,WA,98119,NW Maids,119.00,60.00,154.00,One Time Cleaning,25cc,25.00,0.00,0.00,0.00,11/05/2017 5:16pm,Aaron Yeung (Customer),,"1 Bedroom, 1 x Bathroom, deep cleaning",4164,1102,,,,complete
ch_1BNo7I2Iw89207WN5huKUCxc,11/11/2017,9:00am,Kirkland,WA,98033,NW Maids,159.00,0.00,133.10,Monthly 10% off,,0.00,15.90,0.00,0.00,10/05/2017 10:52am,Support Staff (Admin),12/22/2017 9:00am,"2 Bedrooms, 2 x Bathroom",3899,692,,,,complete
ch_1BNo7K2Iw89207WNICpP9TTT,11/11/2017,9:00am,Seattle,WA,98115,NW Maids,159.00,0.00,143.10,Monthly 10% off,,0.00,15.90,0.00,0.00,10/13/2017 9:23am,Support Staff (Admin),12/09/2017 9:00am,"2 Bedrooms, 2 x Bathroom",3976,763,,,,complete
ch_1BNo7M2Iw89207WNq9MADIH3,11/11/2017,12:00pm,SEATTLE,WA,98119,NW Maids,199.00,0.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,10/21/2017 10:22am,Support Staff (Admin),12/08/2017 12:00pm,"3 Bedrooms, 3 x Bathroom",4038,822,,,,complete
ch_1BNo7P2Iw89207WN0Kz05N5D,11/11/2017,12:00pm,Bellevue,WA,98004,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,10/24/2017 9:11am,Support Staff (Admin),11/20/2017 9:00am,"2 Bedrooms, 2 x Bathroom",4056,919,,,,complete
ch_1BNo7R2Iw89207WNwxZuDE4T,11/11/2017,3:00pm,Seattle,WA,98117,NW Maids,199.00,0.00,189.10,Every three weeks 10% off,,0.00,19.90,0.00,0.00,10/14/2017 9:58am,Support Staff (Admin),12/07/2017 3:00pm,"3 Bedrooms, 3 x Bathroom",3985,917,,,,complete
ch_1BNo7U2Iw89207WNAgg1T7Kx,11/11/2017,3:00pm,Seattle,WA,98112,NW Maids,209.00,0.00,137.65,Every two weeks 15% off -Most Popular-,,0.00,31.35,0.00,0.00,10/29/2017 12:16am,,11/25/2017 3:00pm,"4 Bedrooms, 2 x Bathroom",4106,635,,,,complete
,11/11/2017,3:00pm,Seattle,WA,98125,NW Maids,119.00,0.00,139.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/07/2017 3:45pm,Ilya Ornatov (Admin),11/25/2017 3:00pm,"1 Bedroom, 1 x Bathroom",4179,1086,,,,complete
ch_1BNd602Iw89207WNe0ovlKBS,11/13/2017,9:00am,Bellevue,WA,98006,NW Maids,199.00,0.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,10/07/2017 10:47am,Support Staff (Admin),11/15/2017 9:00am,"3 Bedrooms, 3 x Bathroom",3922,1072,,,,complete
ch_1BNd622Iw89207WNUn8rQnoG,11/13/2017,9:00am,Seattle,WA,98107,NW Maids,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/31/2017 12:18am,,11/20/2017 9:00am,"3 Bedrooms, 2 x Bathroom",4117,866,,,,complete
ch_1BNd642Iw89207WNbhpoWb2f,11/13/2017,9:00am,Seattle,WA,98117,NW Maids,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/31/2017 12:18am,,12/04/2017 12:00pm,"3 Bedrooms, 2 x Bathroom",4118,441,,,,complete
ch_1BNd662Iw89207WNTVfHDBjJ,11/13/2017,12:00pm,Seattle,WA,98118,NW Maids,119.00,0.00,117.10,Monthly 10% off,,0.00,11.90,0.00,0.00,10/12/2017 10:07pm,Emily Munday (Customer),12/11/2017 12:00pm,"1 Bedroom, 1 x Bathroom",3971,982,,,,complete
ch_1BNd672Iw89207WNUyAzkpXd,11/13/2017,12:00pm,Seattle,WA,98177,NW Maids,289.00,0.00,245.65,Every two weeks 15% off -Most Popular-,,0.00,43.35,0.00,0.00,10/31/2017 12:18am,,11/27/2017 12:00pm,"6 Bedrooms, 3 x Bathroom",4119,124,,,,complete
ch_1BNnzO2Iw89207WNgdp3ENwm,11/14/2017,9:00am,Seattle,WA,98107,NW Maids,139.00,0.00,125.10,Monthly 10% off,,0.00,13.90,0.00,0.00,10/12/2017 12:27pm,Support Staff (Admin),12/21/2017 12:00pm,"2 Bedrooms, 1 x Bathroom",3953,845,,,,complete
ch_1BNnzS2Iw89207WN72Nhzqda,11/14/2017,9:00am,Seattle,WA,98117,NW Maids,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/26/2017 10:29am,Support Staff (Admin),11/28/2017 9:00am,"3 Bedrooms, 2 x Bathroom",4072,301,,,,complete
ch_1BQNEr2Iw89207WNTxdtIHzL,11/14/2017,9:00am,Seattle,WA,98121,NW Maids,139.00,0.00,118.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,10/30/2017 9:48am,Support Staff (Admin),11/28/2017 9:00am,"2 Bedrooms, 1 x Bathroom",4113,1095,,,,complete
ch_1BNnzW2Iw89207WNlUHSJ7Aw,11/14/2017,12:00pm,Seattle,WA,98117,NW Maids,139.00,0.00,125.10,Monthly 10% off,,0.00,13.90,0.00,0.00,10/12/2017 12:33pm,Support Staff (Admin),12/12/2017 12:00pm,"2 Bedrooms, 1 x Bathroom",3959,536,,,,complete
ch_1BNnza2Iw89207WNLM5ABdwI,11/14/2017,12:00pm,Seattle,WA,98115,NW Maids,229.00,0.00,194.65,Every two weeks 15% off -Most Popular-,,0.00,34.35,0.00,0.00,10/26/2017 10:33am,Support Staff (Admin),11/28/2017 12:00pm,"4 Bedrooms, 3 x Bathroom",4075,937,,,,complete
ch_1BNnzd2Iw89207WNAvKf73E4,11/14/2017,12:00pm,Seattle,WA,98103,NW Maids,209.00,0.00,157.65,Every two weeks 15% off -Most Popular-,,0.00,31.35,0.00,0.00,11/01/2017 12:27am,,12/12/2017 12:00pm,"4 Bedrooms, 2 x Bathroom",4127,616,,,,complete
ch_1BOxyl2Iw89207WNlYnLInrE,11/14/2017,12:00pm,Seattle,WA,98122,NW Maids,179.00,60.00,284.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/09/2017 2:17pm,Henry Morgan (Customer),,"3 Bedrooms, 2 x Bathroom, deep cleaning",4202,325,,,,complete
ch_1BOC0y2Iw89207WNgjI5kStg,11/14/2017,3:00pm,Woodinville,WA,98072,NW Maids,179.00,150.00,379.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/13/2017 2:02pm,Chloe Fitzgerald (Customer),,"3 Bedrooms, 2 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",4230,831,,,,complete
